"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"999","OTU_2313","High","37520","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia","Obelia dichotoma"
"1000","OTU_2315","None","None",NA,NA,NA,NA,NA,NA,NA
"1001","OTU_2320","None","None",NA,NA,NA,NA,NA,NA,NA
"1002","OTU_2321","None","None",NA,NA,NA,NA,NA,NA,NA
"1003","OTU_2322","None","None",NA,NA,NA,NA,NA,NA,NA
"1004","OTU_2323","High","28856","Eukaryota","Rhodophyta","Florideophyceae","Gelidiales","Gelidiaceae","Gelidium","Gelidium capense"
"1005","OTU_2325","High","348593","Eukaryota","Mollusca","Bivalvia","Ostreoida","Ostreidae","Ostrea","Ostrea stentina"
"1006","OTU_2326","None","None",NA,NA,NA,NA,NA,NA,NA
"1007","OTU_2327","None","None",NA,NA,NA,NA,NA,NA,NA
"1008","OTU_2328","None","None",NA,NA,NA,NA,NA,NA,NA
"1009","OTU_2329","High","135651","Eukaryota","Nematoda","Chromadorea","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri"
"1010","OTU_2333","None","None",NA,NA,NA,NA,NA,NA,NA
"1011","OTU_2335","None","None",NA,NA,NA,NA,NA,NA,NA
"1012","OTU_2339","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1013","OTU_2345","High-MH","None","Eukaryota","Annelida","Polychaeta","Eunicida","Onuphidae","Diopatra",NA
"1014","OTU_2347","None","None",NA,NA,NA,NA,NA,NA,NA
"1015","OTU_2348","None","None",NA,NA,NA,NA,NA,NA,NA
"1016","OTU_2350","None","None",NA,NA,NA,NA,NA,NA,NA
"1017","OTU_2356","None","None",NA,NA,NA,NA,NA,NA,NA
"1018","OTU_2357","None","None",NA,NA,NA,NA,NA,NA,NA
"1019","OTU_2358","High","2893","Eukaryota","","Phaeophyceae","Ectocarpales","Scytosiphonaceae","Petalonia","Petalonia fascia"
"1020","OTU_2360","None","None",NA,NA,NA,NA,NA,NA,NA
"1021","OTU_2364","None","None",NA,NA,NA,NA,NA,NA,NA
"1022","OTU_2366","High","6063","Eukaryota","Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria","Halichondria panicea"
"1023","OTU_2369","None","None",NA,NA,NA,NA,NA,NA,NA
"1024","OTU_2374","None","None",NA,NA,NA,NA,NA,NA,NA
"1025","OTU_2377","Low","1318556","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Macrotrichidae","Macrothrix","Macrothrix sp. HE-364"
"1026","OTU_2378","None","None",NA,NA,NA,NA,NA,NA,NA
"1027","OTU_2380","None","None",NA,NA,NA,NA,NA,NA,NA
"1028","OTU_2384","None","None",NA,NA,NA,NA,NA,NA,NA
"1029","OTU_2385","High-MH","None","Eukaryota","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra",NA
"1030","OTU_2386","None","None",NA,NA,NA,NA,NA,NA,NA
"1031","OTU_2387","None","None",NA,NA,NA,NA,NA,NA,NA
"1032","OTU_2388","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1033","OTU_2389","None","None",NA,NA,NA,NA,NA,NA,NA
"1034","OTU_2390","None","None",NA,NA,NA,NA,NA,NA,NA
"1035","OTU_2391","None","None",NA,NA,NA,NA,NA,NA,NA
"1036","OTU_2399","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"1037","OTU_2401","None","None",NA,NA,NA,NA,NA,NA,NA
"1038","OTU_2406","None","None",NA,NA,NA,NA,NA,NA,NA
"1039","OTU_2409","None","None",NA,NA,NA,NA,NA,NA,NA
"1040","OTU_2410","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1041","OTU_2412","None","None",NA,NA,NA,NA,NA,NA,NA
"1042","OTU_2414","None","None",NA,NA,NA,NA,NA,NA,NA
"1043","OTU_2417","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1044","OTU_2418","Low","41698","Eukaryota","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Plocamium oregonum"
"1045","OTU_2420","None","None",NA,NA,NA,NA,NA,NA,NA
"1046","OTU_2421","None","None",NA,NA,NA,NA,NA,NA,NA
"1047","OTU_2422","None","None",NA,NA,NA,NA,NA,NA,NA
"1048","OTU_2423","None","None",NA,NA,NA,NA,NA,NA,NA
"1049","OTU_2431","None","None",NA,NA,NA,NA,NA,NA,NA
"1050","OTU_2433","None","None",NA,NA,NA,NA,NA,NA,NA
"1051","OTU_2436","None","None",NA,NA,NA,NA,NA,NA,NA
"1052","OTU_2440","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1053","OTU_2441","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1054","OTU_2442","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1055","OTU_2443","None","None",NA,NA,NA,NA,NA,NA,NA
"1056","OTU_2452","None","None",NA,NA,NA,NA,NA,NA,NA
"1057","OTU_2453","None","None",NA,NA,NA,NA,NA,NA,NA
"1058","OTU_2458","None","None",NA,NA,NA,NA,NA,NA,NA
"1059","OTU_2459","None","None",NA,NA,NA,NA,NA,NA,NA
"1060","OTU_2463","High","544689","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages tenuiremis"
"1061","OTU_2466","None","None",NA,NA,NA,NA,NA,NA,NA
"1062","OTU_2468","None","None",NA,NA,NA,NA,NA,NA,NA
"1063","OTU_2469","High","201961","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","Ascidiella","Ascidiella aspersa"
"1064","OTU_2471","None","None",NA,NA,NA,NA,NA,NA,NA
"1065","OTU_2476","Low","193348","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Callithamnion","Callithamnion collabens"
"1066","OTU_2477","Low","1318556","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Macrotrichidae","Macrothrix","Macrothrix sp. HE-364"
"1067","OTU_2483","None","None",NA,NA,NA,NA,NA,NA,NA
"1068","OTU_2491","None","None",NA,NA,NA,NA,NA,NA,NA
"1069","OTU_2492","None","None",NA,NA,NA,NA,NA,NA,NA
"1070","OTU_2493","None","None",NA,NA,NA,NA,NA,NA,NA
"1071","OTU_2498","None","None",NA,NA,NA,NA,NA,NA,NA
"1072","OTU_2499","High","521029","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Gilchristella","Gilchristella aestuaria"
"1073","OTU_2502","None","None",NA,NA,NA,NA,NA,NA,NA
"1074","OTU_2503","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"1075","OTU_2504","None","None",NA,NA,NA,NA,NA,NA,NA
"1076","OTU_2505","None","None",NA,NA,NA,NA,NA,NA,NA
"1077","OTU_2506","None","None",NA,NA,NA,NA,NA,NA,NA
"1078","OTU_2507","None","None",NA,NA,NA,NA,NA,NA,NA
"1079","OTU_2508","None","None",NA,NA,NA,NA,NA,NA,NA
"1080","OTU_2511","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1081","OTU_2513","None","None",NA,NA,NA,NA,NA,NA,NA
"1082","OTU_2515","None","None",NA,NA,NA,NA,NA,NA,NA
"1083","OTU_2518","None","None",NA,NA,NA,NA,NA,NA,NA
"1084","OTU_2520","Low","283780","Eukaryota","Annelida","Polychaeta","Sabellida","Serpulidae","Ficopomatus","Ficopomatus enigmaticus"
"1085","OTU_2523","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1086","OTU_2524","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1087","OTU_2526","None","None",NA,NA,NA,NA,NA,NA,NA
"1088","OTU_2531","None","None",NA,NA,NA,NA,NA,NA,NA
"1089","OTU_2533","None","None",NA,NA,NA,NA,NA,NA,NA
"1090","OTU_2536","High","581059","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Polyandrocarpa","Polyandrocarpa zorritensis"
"1091","OTU_2537","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1092","OTU_2542","None","None",NA,NA,NA,NA,NA,NA,NA
"1093","OTU_2544","Low","2268451","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. FZCC0015"
"1094","OTU_2545","None","None",NA,NA,NA,NA,NA,NA,NA
"1095","OTU_2547","None","None",NA,NA,NA,NA,NA,NA,NA
"1096","OTU_2549","None","None",NA,NA,NA,NA,NA,NA,NA
"1097","OTU_2550","None","None",NA,NA,NA,NA,NA,NA,NA
"1098","OTU_2556","Low","173546","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia virgata"
"1099","OTU_2558","None","None",NA,NA,NA,NA,NA,NA,NA
"1100","OTU_2562","None","None",NA,NA,NA,NA,NA,NA,NA
"1101","OTU_2563","None","None",NA,NA,NA,NA,NA,NA,NA
"1102","OTU_2566","None","None",NA,NA,NA,NA,NA,NA,NA
"1103","OTU_2567","None","None",NA,NA,NA,NA,NA,NA,NA
"1104","OTU_2568","High-MH","None","Eukaryota","Porifera","Demospongiae","Haplosclerida",NA,NA,NA
"1105","OTU_2569","High-MH","None","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Arthrocardia",NA
"1106","OTU_2573","None","None",NA,NA,NA,NA,NA,NA,NA
"1107","OTU_2578","None","None",NA,NA,NA,NA,NA,NA,NA
"1108","OTU_2579","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1109","OTU_2583","None","None",NA,NA,NA,NA,NA,NA,NA
"1110","OTU_2585","None","None",NA,NA,NA,NA,NA,NA,NA
"1111","OTU_2587","None","None",NA,NA,NA,NA,NA,NA,NA
"1112","OTU_2588","None","None",NA,NA,NA,NA,NA,NA,NA
"1113","OTU_2589","None","None",NA,NA,NA,NA,NA,NA,NA
"1114","OTU_2590","High-MH","None","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"1115","OTU_2594","None","None",NA,NA,NA,NA,NA,NA,NA
"1116","OTU_2596","None","None",NA,NA,NA,NA,NA,NA,NA
"1117","OTU_2598","None","None",NA,NA,NA,NA,NA,NA,NA
"1118","OTU_2599","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1119","OTU_2600","High","7658","Eukaryota","Echinodermata","Echinoidea","Echinoida","Echinidae","Parechinus","Parechinus angulosus"
"1120","OTU_2601","None","None",NA,NA,NA,NA,NA,NA,NA
"1121","OTU_2602","High","1476438","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Plumulariidae","Plumularia","Plumularia gaimardi"
"1122","OTU_2604","None","None",NA,NA,NA,NA,NA,NA,NA
"1123","OTU_2605","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1124","OTU_2606","None","None",NA,NA,NA,NA,NA,NA,NA
"1125","OTU_2608","None","None",NA,NA,NA,NA,NA,NA,NA
"1126","OTU_2611","None","None",NA,NA,NA,NA,NA,NA,NA
"1127","OTU_2613","High","756461","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Balanus","Balanus trigonus"
"1128","OTU_2614","None","None",NA,NA,NA,NA,NA,NA,NA
"1129","OTU_2616","Low","764031","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella microlobata"
"1130","OTU_2617","None","None",NA,NA,NA,NA,NA,NA,NA
"1131","OTU_2618","High","46524","Eukaryota","Echinodermata","Asteroidea","Valvatida","Asterinidae","Parvulastra","Parvulastra exigua"
"1132","OTU_2624","None","None",NA,NA,NA,NA,NA,NA,NA
"1133","OTU_2627","None","None",NA,NA,NA,NA,NA,NA,NA
"1134","OTU_2632","None","None",NA,NA,NA,NA,NA,NA,NA
"1135","OTU_2633","Low","1582912","Eukaryota","Rhodophyta","Florideophyceae","Acrochaetiales","Acrochaetiaceae","Acrochaetium","Acrochaetium plumosum"
"1136","OTU_2634","High","1034373","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","Amphiroa anceps"
"1137","OTU_2636","None","None",NA,NA,NA,NA,NA,NA,NA
"1138","OTU_2638","None","None",NA,NA,NA,NA,NA,NA,NA
"1139","OTU_2639","None","None",NA,NA,NA,NA,NA,NA,NA
"1140","OTU_2642","Low","6063","Eukaryota","Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria","Halichondria panicea"
"1141","OTU_2648","None","None",NA,NA,NA,NA,NA,NA,NA
"1142","OTU_2649","None","None",NA,NA,NA,NA,NA,NA,NA
"1143","OTU_2652","None","None",NA,NA,NA,NA,NA,NA,NA
"1144","OTU_2653","None","None",NA,NA,NA,NA,NA,NA,NA
"1145","OTU_2654","None","None",NA,NA,NA,NA,NA,NA,NA
"1146","OTU_2655","None","None",NA,NA,NA,NA,NA,NA,NA
"1147","OTU_2656","None","None",NA,NA,NA,NA,NA,NA,NA
"1148","OTU_2657","None","None",NA,NA,NA,NA,NA,NA,NA
"1149","OTU_2659","None","None",NA,NA,NA,NA,NA,NA,NA
"1150","OTU_2661","None","None",NA,NA,NA,NA,NA,NA,NA
"1151","OTU_2667","None","None",NA,NA,NA,NA,NA,NA,NA
"1152","OTU_2670","None","None",NA,NA,NA,NA,NA,NA,NA
"1153","OTU_2672","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Perna",NA
"1154","OTU_2673","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1155","OTU_2683","None","None",NA,NA,NA,NA,NA,NA,NA
"1156","OTU_2687","None","None",NA,NA,NA,NA,NA,NA,NA
"1157","OTU_2690","None","None",NA,NA,NA,NA,NA,NA,NA
"1158","OTU_2693","Low","1436827","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus sp. F AC-2013"
"1159","OTU_2694","High","544689","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages tenuiremis"
"1160","OTU_2697","None","None",NA,NA,NA,NA,NA,NA,NA
"1161","OTU_2699","None","None",NA,NA,NA,NA,NA,NA,NA
"1162","OTU_2700","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"1163","OTU_2701","None","None",NA,NA,NA,NA,NA,NA,NA
"1164","OTU_2703","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"1165","OTU_2704","None","None",NA,NA,NA,NA,NA,NA,NA
"1166","OTU_2705","None","None",NA,NA,NA,NA,NA,NA,NA
"1167","OTU_2707","High","560980","Eukaryota","Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Amathia","Amathia gracilis"
"1168","OTU_2714","Low","860653","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Laurencia sp. ARS-2010"
"1169","OTU_2715","None","None",NA,NA,NA,NA,NA,NA,NA
"1170","OTU_2716","High","390825","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Semimytilus","Semimytilus algosus"
"1171","OTU_2718","None","None",NA,NA,NA,NA,NA,NA,NA
"1172","OTU_2720","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1173","OTU_2721","High","1588884","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae","Zeacarpa","Zeacarpa leiomorpha"
"1174","OTU_2725","None","None",NA,NA,NA,NA,NA,NA,NA
"1175","OTU_2728","None","None",NA,NA,NA,NA,NA,NA,NA
"1176","OTU_2733","None","None",NA,NA,NA,NA,NA,NA,NA
"1177","OTU_2734","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1178","OTU_2735","None","None",NA,NA,NA,NA,NA,NA,NA
"1179","OTU_2736","None","None",NA,NA,NA,NA,NA,NA,NA
"1180","OTU_2738","None","None",NA,NA,NA,NA,NA,NA,NA
"1181","OTU_2739","None","None",NA,NA,NA,NA,NA,NA,NA
"1182","OTU_2740","None","None",NA,NA,NA,NA,NA,NA,NA
"1183","OTU_2743","None","None",NA,NA,NA,NA,NA,NA,NA
"1184","OTU_2748","None","None",NA,NA,NA,NA,NA,NA,NA
"1185","OTU_2749","High","89947","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius capensis"
"1186","OTU_2750","None","None",NA,NA,NA,NA,NA,NA,NA
"1187","OTU_2755","High","216823","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema menzelii"
"1188","OTU_2756","High-MH","None","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae",NA,NA
"1189","OTU_2757","None","None",NA,NA,NA,NA,NA,NA,NA
"1190","OTU_2761","None","None",NA,NA,NA,NA,NA,NA,NA
"1191","OTU_2763","None","None",NA,NA,NA,NA,NA,NA,NA
"1192","OTU_2764","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1193","OTU_2767","High-MH","None","Eukaryota","","Phaeophyceae","Fucales","Sargassaceae","Sargassum",NA
"1194","OTU_2769","None","None",NA,NA,NA,NA,NA,NA,NA
"1195","OTU_2773","High","316352","Eukaryota","Chordata","Actinopteri","Kurtiformes","Apogonidae","Zoramia","Zoramia leptacantha"
"1196","OTU_2775","None","None",NA,NA,NA,NA,NA,NA,NA
"1197","OTU_2780","None","None",NA,NA,NA,NA,NA,NA,NA
"1198","OTU_2782","High","637417","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Amphibalanus","Amphibalanus eburneus"
"1199","OTU_2783","None","None",NA,NA,NA,NA,NA,NA,NA
"1200","OTU_2786","Low","173546","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia virgata"
"1201","OTU_2787","High","326253","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Carpoblepharis","Carpoblepharis flaccida"
"1202","OTU_2789","None","None",NA,NA,NA,NA,NA,NA,NA
"1203","OTU_2790","High","2591139","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Schizoporellidae","Schizoporella","Schizoporella pungens"
"1204","OTU_2791","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA
"1205","OTU_2792","None","None",NA,NA,NA,NA,NA,NA,NA
"1206","OTU_2793","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1207","OTU_2795","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1208","OTU_2796","None","None",NA,NA,NA,NA,NA,NA,NA
"1209","OTU_2799","None","None",NA,NA,NA,NA,NA,NA,NA
"1210","OTU_2800","None","None",NA,NA,NA,NA,NA,NA,NA
"1211","OTU_2802","High","33659","Eukaryota","","Haptophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis pouchetii"
"1212","OTU_2803","None","None",NA,NA,NA,NA,NA,NA,NA
"1213","OTU_2805","High","2069446","Eukaryota","Cnidaria","Anthozoa","Alcyonacea","Leptophytidae","Tenerodus","Tenerodus fallax"
"1214","OTU_2808","None","None",NA,NA,NA,NA,NA,NA,NA
"1215","OTU_2812","None","None",NA,NA,NA,NA,NA,NA,NA
"1216","OTU_2813","High","1545455","Eukaryota","","Synurophyceae","Ochromonadales","","Acrispumella","Acrispumella msimbaziensis"
"1217","OTU_2817","High","544689","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages tenuiremis"
"1218","OTU_2819","None","None",NA,NA,NA,NA,NA,NA,NA
"1219","OTU_2820","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1220","OTU_2822","None","None",NA,NA,NA,NA,NA,NA,NA
"1221","OTU_2824","None","None",NA,NA,NA,NA,NA,NA,NA
"1222","OTU_2825","Low","1764367","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea provincialis"
"1223","OTU_2826","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1224","OTU_2828","None","None",NA,NA,NA,NA,NA,NA,NA
"1225","OTU_2833","None","None",NA,NA,NA,NA,NA,NA,NA
"1226","OTU_2836","None","None",NA,NA,NA,NA,NA,NA,NA
"1227","OTU_2838","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1228","OTU_2840","High-MH","None","Eukaryota","","Dinophyceae","Suessiales","Symbiodiniaceae",NA,NA
"1229","OTU_2844","None","None",NA,NA,NA,NA,NA,NA,NA
"1230","OTU_2847","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus",NA
"1231","OTU_2848","None","None",NA,NA,NA,NA,NA,NA,NA
"1232","OTU_2850","High","391767","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus transvaalensis"
"1233","OTU_2851","None","None",NA,NA,NA,NA,NA,NA,NA
"1234","OTU_2858","None","None",NA,NA,NA,NA,NA,NA,NA
"1235","OTU_2860","None","None",NA,NA,NA,NA,NA,NA,NA
"1236","OTU_2861","Low","407208","Eukaryota","","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina sp. NIES-1333"
"1237","OTU_2863","None","None",NA,NA,NA,NA,NA,NA,NA
"1238","OTU_2864","High-MH","None","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"1239","OTU_2867","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1240","OTU_2869","None","None",NA,NA,NA,NA,NA,NA,NA
"1241","OTU_2870","None","None",NA,NA,NA,NA,NA,NA,NA
"1242","OTU_2871","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1243","OTU_2872","None","None",NA,NA,NA,NA,NA,NA,NA
"1244","OTU_2874","High","299206","Eukaryota","","Katablepharidophyta","","Katablepharidaceae","Leucocryptos","Leucocryptos marina"
"1245","OTU_2875","None","None",NA,NA,NA,NA,NA,NA,NA
"1246","OTU_2880","None","None",NA,NA,NA,NA,NA,NA,NA
"1247","OTU_2883","None","None",NA,NA,NA,NA,NA,NA,NA
"1248","OTU_2884","High","439822","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Microcosmus","Microcosmus squamiger"
"1249","OTU_2885","High-MH","None","Eukaryota","Annelida","Polychaeta","Eunicida","Onuphidae","Diopatra",NA
"1250","OTU_2887","High-MH","None","Eukaryota","Mollusca","Gastropoda","Siphonariida","Siphonariidae","Siphonaria",NA
"1251","OTU_2892","None","None",NA,NA,NA,NA,NA,NA,NA
"1252","OTU_2894","None","None",NA,NA,NA,NA,NA,NA,NA
"1253","OTU_2898","None","None",NA,NA,NA,NA,NA,NA,NA
"1254","OTU_2901","None","None",NA,NA,NA,NA,NA,NA,NA
"1255","OTU_2905","High","62808","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides leachii"
"1256","OTU_2909","None","None",NA,NA,NA,NA,NA,NA,NA
"1257","OTU_2911","None","None",NA,NA,NA,NA,NA,NA,NA
"1258","OTU_2913","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1259","OTU_2917","None","None",NA,NA,NA,NA,NA,NA,NA
"1260","OTU_2921","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1261","OTU_2924","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1262","OTU_2927","None","None",NA,NA,NA,NA,NA,NA,NA
"1263","OTU_2929","None","None",NA,NA,NA,NA,NA,NA,NA
"1264","OTU_2931","None","None",NA,NA,NA,NA,NA,NA,NA
"1265","OTU_2933","High","1273208","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Assimineidae","Assiminea","Assiminea capensis"
"1266","OTU_2937","None","None",NA,NA,NA,NA,NA,NA,NA
"1267","OTU_2940","None","None",NA,NA,NA,NA,NA,NA,NA
"1268","OTU_2942","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1269","OTU_2943","None","None",NA,NA,NA,NA,NA,NA,NA
"1270","OTU_2944","None","None",NA,NA,NA,NA,NA,NA,NA
"1271","OTU_2947","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"1272","OTU_2949","None","None",NA,NA,NA,NA,NA,NA,NA
"1273","OTU_2957","None","None",NA,NA,NA,NA,NA,NA,NA
"1274","OTU_2958","None","None",NA,NA,NA,NA,NA,NA,NA
"1275","OTU_2960","None","None",NA,NA,NA,NA,NA,NA,NA
"1276","OTU_2962","High","216823","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema menzelii"
"1277","OTU_2963","High","326253","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Carpoblepharis","Carpoblepharis flaccida"
"1278","OTU_2964","None","None",NA,NA,NA,NA,NA,NA,NA
"1279","OTU_2965","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1280","OTU_2967","None","None",NA,NA,NA,NA,NA,NA,NA
"1281","OTU_2969","None","None",NA,NA,NA,NA,NA,NA,NA
"1282","OTU_2972","None","None",NA,NA,NA,NA,NA,NA,NA
"1283","OTU_2973","None","None",NA,NA,NA,NA,NA,NA,NA
"1284","OTU_2974","High-MH","None","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae","Microspongium",NA
"1285","OTU_2976","High-MH","None","Eukaryota","Cnidaria","Anthozoa","Scleractinia","",NA,NA
