"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"10203","Zotu10371","None","None",NA,NA,NA,NA,NA,NA,NA
"10204","Zotu10372","None","None",NA,NA,NA,NA,NA,NA,NA
"10205","Zotu10373","None","None",NA,NA,NA,NA,NA,NA,NA
"10206","Zotu10374","None","None",NA,NA,NA,NA,NA,NA,NA
"10207","Zotu10375","None","None",NA,NA,NA,NA,NA,NA,NA
"10208","Zotu10376","None","None",NA,NA,NA,NA,NA,NA,NA
"10209","Zotu10377","High-MH","None","Eukaryota","Porifera","Demospongiae","Clionaida","Clionaidae","Cliona",NA
"10210","Zotu10378","None","None",NA,NA,NA,NA,NA,NA,NA
"10211","Zotu10379","None","None",NA,NA,NA,NA,NA,NA,NA
"10212","Zotu10380","None","None",NA,NA,NA,NA,NA,NA,NA
"10213","Zotu10381","None","None",NA,NA,NA,NA,NA,NA,NA
"10214","Zotu10382","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"10215","Zotu10383","None","None",NA,NA,NA,NA,NA,NA,NA
"10216","Zotu10384","None","None",NA,NA,NA,NA,NA,NA,NA
"10217","Zotu10385","None","None",NA,NA,NA,NA,NA,NA,NA
"10218","Zotu10386","High-MH","None","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae",NA,NA
"10219","Zotu10387","None","None",NA,NA,NA,NA,NA,NA,NA
"10220","Zotu10388","High","1336876","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Clathriidae","Ophlitaspongia","Ophlitaspongia papilla"
"10221","Zotu10389","None","None",NA,NA,NA,NA,NA,NA,NA
"10222","Zotu10390","None","None",NA,NA,NA,NA,NA,NA,NA
"10223","Zotu10391","None","None",NA,NA,NA,NA,NA,NA,NA
"10224","Zotu10392","High","429038","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Jassa","Jassa slatteryi"
"10225","Zotu10393","None","None",NA,NA,NA,NA,NA,NA,NA
"10226","Zotu10394","None","None",NA,NA,NA,NA,NA,NA,NA
"10227","Zotu10395","None","None",NA,NA,NA,NA,NA,NA,NA
"10228","Zotu10396","None","None",NA,NA,NA,NA,NA,NA,NA
"10229","Zotu10397","None","None",NA,NA,NA,NA,NA,NA,NA
"10230","Zotu10398","None","None",NA,NA,NA,NA,NA,NA,NA
"10231","Zotu10399","None","None",NA,NA,NA,NA,NA,NA,NA
"10232","Zotu10400","None","None",NA,NA,NA,NA,NA,NA,NA
"10233","Zotu10401","None","None",NA,NA,NA,NA,NA,NA,NA
"10234","Zotu10402","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"10235","Zotu10403","None","None",NA,NA,NA,NA,NA,NA,NA
"10236","Zotu10404","None","None",NA,NA,NA,NA,NA,NA,NA
"10237","Zotu10405","None","None",NA,NA,NA,NA,NA,NA,NA
"10238","Zotu10407","None","None",NA,NA,NA,NA,NA,NA,NA
"10239","Zotu10408","None","None",NA,NA,NA,NA,NA,NA,NA
"10240","Zotu10409","None","None",NA,NA,NA,NA,NA,NA,NA
"10241","Zotu10410","None","None",NA,NA,NA,NA,NA,NA,NA
"10242","Zotu10411","Low","1428570","Eukaryota","","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","Azadinium dalianense"
"10243","Zotu10412","None","None",NA,NA,NA,NA,NA,NA,NA
"10244","Zotu10413","None","None",NA,NA,NA,NA,NA,NA,NA
"10245","Zotu10414","None","None",NA,NA,NA,NA,NA,NA,NA
"10246","Zotu10415","None","None",NA,NA,NA,NA,NA,NA,NA
"10247","Zotu10416","None","None",NA,NA,NA,NA,NA,NA,NA
"10248","Zotu10417","None","None",NA,NA,NA,NA,NA,NA,NA
"10249","Zotu10418","None","None",NA,NA,NA,NA,NA,NA,NA
"10250","Zotu10419","None","None",NA,NA,NA,NA,NA,NA,NA
"10251","Zotu10420","None","None",NA,NA,NA,NA,NA,NA,NA
"10252","Zotu10421","None","None",NA,NA,NA,NA,NA,NA,NA
"10253","Zotu10422","None","None",NA,NA,NA,NA,NA,NA,NA
"10254","Zotu10423","None","None",NA,NA,NA,NA,NA,NA,NA
"10255","Zotu10424","None","None",NA,NA,NA,NA,NA,NA,NA
"10256","Zotu10425","None","None",NA,NA,NA,NA,NA,NA,NA
"10257","Zotu10426","None","None",NA,NA,NA,NA,NA,NA,NA
"10258","Zotu10427","None","None",NA,NA,NA,NA,NA,NA,NA
"10259","Zotu10428","None","None",NA,NA,NA,NA,NA,NA,NA
"10260","Zotu10429","None","None",NA,NA,NA,NA,NA,NA,NA
"10261","Zotu10430","None","None",NA,NA,NA,NA,NA,NA,NA
"10262","Zotu10431","None","None",NA,NA,NA,NA,NA,NA,NA
"10263","Zotu10432","High","46524","Eukaryota","Echinodermata","Asteroidea","Valvatida","Asterinidae","Parvulastra","Parvulastra exigua"
"10264","Zotu10433","None","None",NA,NA,NA,NA,NA,NA,NA
"10265","Zotu10434","None","None",NA,NA,NA,NA,NA,NA,NA
"10266","Zotu10435","None","None",NA,NA,NA,NA,NA,NA,NA
"10267","Zotu10436","None","None",NA,NA,NA,NA,NA,NA,NA
"10268","Zotu10437","None","None",NA,NA,NA,NA,NA,NA,NA
"10269","Zotu10438","None","None",NA,NA,NA,NA,NA,NA,NA
"10270","Zotu10439","None","None",NA,NA,NA,NA,NA,NA,NA
"10271","Zotu10440","None","None",NA,NA,NA,NA,NA,NA,NA
"10272","Zotu10441","None","None",NA,NA,NA,NA,NA,NA,NA
"10273","Zotu10442","None","None",NA,NA,NA,NA,NA,NA,NA
"10274","Zotu10443","Low","859653","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB5"
"10275","Zotu10444","None","None",NA,NA,NA,NA,NA,NA,NA
"10276","Zotu10445","None","None",NA,NA,NA,NA,NA,NA,NA
"10277","Zotu10446","None","None",NA,NA,NA,NA,NA,NA,NA
"10278","Zotu10447","None","None",NA,NA,NA,NA,NA,NA,NA
"10279","Zotu10448","None","None",NA,NA,NA,NA,NA,NA,NA
"10280","Zotu10449","None","None",NA,NA,NA,NA,NA,NA,NA
"10281","Zotu10450","None","None",NA,NA,NA,NA,NA,NA,NA
"10282","Zotu10451","None","None",NA,NA,NA,NA,NA,NA,NA
"10283","Zotu10452","None","None",NA,NA,NA,NA,NA,NA,NA
"10284","Zotu10453","None","None",NA,NA,NA,NA,NA,NA,NA
"10285","Zotu10454","None","None",NA,NA,NA,NA,NA,NA,NA
"10286","Zotu10455","None","None",NA,NA,NA,NA,NA,NA,NA
"10287","Zotu10456","None","None",NA,NA,NA,NA,NA,NA,NA
"10288","Zotu10457","None","None",NA,NA,NA,NA,NA,NA,NA
"10289","Zotu10458","None","None",NA,NA,NA,NA,NA,NA,NA
"10290","Zotu10459","High-MH","None","Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae",NA,NA
"10291","Zotu10460","None","None",NA,NA,NA,NA,NA,NA,NA
"10292","Zotu10461","None","None",NA,NA,NA,NA,NA,NA,NA
"10293","Zotu10462","None","None",NA,NA,NA,NA,NA,NA,NA
"10294","Zotu10463","None","None",NA,NA,NA,NA,NA,NA,NA
"10295","Zotu10464","None","None",NA,NA,NA,NA,NA,NA,NA
"10296","Zotu10465","High","62808","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides leachii"
"10297","Zotu10466","None","None",NA,NA,NA,NA,NA,NA,NA
"10298","Zotu10467","None","None",NA,NA,NA,NA,NA,NA,NA
"10299","Zotu10468","None","None",NA,NA,NA,NA,NA,NA,NA
"10300","Zotu10469","None","None",NA,NA,NA,NA,NA,NA,NA
"10301","Zotu10470","None","None",NA,NA,NA,NA,NA,NA,NA
"10302","Zotu10471","None","None",NA,NA,NA,NA,NA,NA,NA
"10303","Zotu10472","None","None",NA,NA,NA,NA,NA,NA,NA
"10304","Zotu10474","None","None",NA,NA,NA,NA,NA,NA,NA
"10305","Zotu10475","None","None",NA,NA,NA,NA,NA,NA,NA
"10306","Zotu10476","None","None",NA,NA,NA,NA,NA,NA,NA
"10307","Zotu10477","None","None",NA,NA,NA,NA,NA,NA,NA
"10308","Zotu10478","None","None",NA,NA,NA,NA,NA,NA,NA
"10309","Zotu10479","None","None",NA,NA,NA,NA,NA,NA,NA
"10310","Zotu10480","None","None",NA,NA,NA,NA,NA,NA,NA
"10311","Zotu10481","None","None",NA,NA,NA,NA,NA,NA,NA
"10312","Zotu10482","None","None",NA,NA,NA,NA,NA,NA,NA
"10313","Zotu10483","None","None",NA,NA,NA,NA,NA,NA,NA
"10314","Zotu10484","None","None",NA,NA,NA,NA,NA,NA,NA
"10315","Zotu10485","None","None",NA,NA,NA,NA,NA,NA,NA
"10316","Zotu10486","None","None",NA,NA,NA,NA,NA,NA,NA
"10317","Zotu10487","None","None",NA,NA,NA,NA,NA,NA,NA
"10318","Zotu10488","None","None",NA,NA,NA,NA,NA,NA,NA
"10319","Zotu10489","None","None",NA,NA,NA,NA,NA,NA,NA
"10320","Zotu10490","None","None",NA,NA,NA,NA,NA,NA,NA
"10321","Zotu10491","None","None",NA,NA,NA,NA,NA,NA,NA
"10322","Zotu10492","None","None",NA,NA,NA,NA,NA,NA,NA
"10323","Zotu10493","None","None",NA,NA,NA,NA,NA,NA,NA
"10324","Zotu10494","None","None",NA,NA,NA,NA,NA,NA,NA
"10325","Zotu10495","None","None",NA,NA,NA,NA,NA,NA,NA
"10326","Zotu10496","None","None",NA,NA,NA,NA,NA,NA,NA
"10327","Zotu10497","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"10328","Zotu10498","None","None",NA,NA,NA,NA,NA,NA,NA
"10329","Zotu10499","None","None",NA,NA,NA,NA,NA,NA,NA
"10330","Zotu10500","None","None",NA,NA,NA,NA,NA,NA,NA
"10331","Zotu10501","None","None",NA,NA,NA,NA,NA,NA,NA
"10332","Zotu10502","None","None",NA,NA,NA,NA,NA,NA,NA
"10333","Zotu10503","None","None",NA,NA,NA,NA,NA,NA,NA
"10334","Zotu10504","None","None",NA,NA,NA,NA,NA,NA,NA
"10335","Zotu10505","None","None",NA,NA,NA,NA,NA,NA,NA
"10336","Zotu10506","None","None",NA,NA,NA,NA,NA,NA,NA
"10337","Zotu10507","None","None",NA,NA,NA,NA,NA,NA,NA
"10338","Zotu10508","None","None",NA,NA,NA,NA,NA,NA,NA
"10339","Zotu10509","None","None",NA,NA,NA,NA,NA,NA,NA
"10340","Zotu10510","None","None",NA,NA,NA,NA,NA,NA,NA
"10341","Zotu10511","None","None",NA,NA,NA,NA,NA,NA,NA
"10342","Zotu10512","None","None",NA,NA,NA,NA,NA,NA,NA
"10343","Zotu10514","None","None",NA,NA,NA,NA,NA,NA,NA
"10344","Zotu10515","High-MH","None","Eukaryota","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA
"10345","Zotu10516","None","None",NA,NA,NA,NA,NA,NA,NA
"10346","Zotu10517","None","None",NA,NA,NA,NA,NA,NA,NA
"10347","Zotu10518","None","None",NA,NA,NA,NA,NA,NA,NA
"10348","Zotu10519","None","None",NA,NA,NA,NA,NA,NA,NA
"10349","Zotu10520","None","None",NA,NA,NA,NA,NA,NA,NA
"10350","Zotu10521","None","None",NA,NA,NA,NA,NA,NA,NA
"10351","Zotu10522","Low","2060043","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","","Balanidae sp. 2004_05B3"
"10352","Zotu10523","None","None",NA,NA,NA,NA,NA,NA,NA
"10353","Zotu10524","None","None",NA,NA,NA,NA,NA,NA,NA
"10354","Zotu10525","None","None",NA,NA,NA,NA,NA,NA,NA
"10355","Zotu10526","None","None",NA,NA,NA,NA,NA,NA,NA
"10356","Zotu10527","None","None",NA,NA,NA,NA,NA,NA,NA
"10357","Zotu10528","None","None",NA,NA,NA,NA,NA,NA,NA
"10358","Zotu10529","High","944595","Eukaryota","Oomycota","","Saprolegniales","Saprolegniaceae","Brevilegnia","Brevilegnia unisperma"
"10359","Zotu10530","None","None",NA,NA,NA,NA,NA,NA,NA
"10360","Zotu10531","None","None",NA,NA,NA,NA,NA,NA,NA
"10361","Zotu10532","None","None",NA,NA,NA,NA,NA,NA,NA
"10362","Zotu10533","None","None",NA,NA,NA,NA,NA,NA,NA
"10363","Zotu10534","None","None",NA,NA,NA,NA,NA,NA,NA
"10364","Zotu10535","None","None",NA,NA,NA,NA,NA,NA,NA
"10365","Zotu10536","None","None",NA,NA,NA,NA,NA,NA,NA
"10366","Zotu10537","None","None",NA,NA,NA,NA,NA,NA,NA
"10367","Zotu10538","High-MH","None","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae",NA,NA
"10368","Zotu10539","None","None",NA,NA,NA,NA,NA,NA,NA
"10369","Zotu10540","None","None",NA,NA,NA,NA,NA,NA,NA
"10370","Zotu10541","None","None",NA,NA,NA,NA,NA,NA,NA
"10371","Zotu10542","None","None",NA,NA,NA,NA,NA,NA,NA
"10372","Zotu10543","None","None",NA,NA,NA,NA,NA,NA,NA
"10373","Zotu10544","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"10374","Zotu10545","None","None",NA,NA,NA,NA,NA,NA,NA
"10375","Zotu10546","None","None",NA,NA,NA,NA,NA,NA,NA
"10376","Zotu10547","None","None",NA,NA,NA,NA,NA,NA,NA
"10377","Zotu10548","None","None",NA,NA,NA,NA,NA,NA,NA
"10378","Zotu10549","None","None",NA,NA,NA,NA,NA,NA,NA
"10379","Zotu10550","None","None",NA,NA,NA,NA,NA,NA,NA
"10380","Zotu10551","None","None",NA,NA,NA,NA,NA,NA,NA
"10381","Zotu10552","None","None",NA,NA,NA,NA,NA,NA,NA
"10382","Zotu10553","None","None",NA,NA,NA,NA,NA,NA,NA
"10383","Zotu10556","None","None",NA,NA,NA,NA,NA,NA,NA
"10384","Zotu10558","None","None",NA,NA,NA,NA,NA,NA,NA
"10385","Zotu10559","None","None",NA,NA,NA,NA,NA,NA,NA
"10386","Zotu10560","None","None",NA,NA,NA,NA,NA,NA,NA
"10387","Zotu10561","None","None",NA,NA,NA,NA,NA,NA,NA
"10388","Zotu10562","Low","2268451","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. FZCC0015"
"10389","Zotu10563","High","6551","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus trossulus"
"10390","Zotu10564","None","None",NA,NA,NA,NA,NA,NA,NA
"10391","Zotu10565","None","None",NA,NA,NA,NA,NA,NA,NA
"10392","Zotu10566","None","None",NA,NA,NA,NA,NA,NA,NA
"10393","Zotu10567","None","None",NA,NA,NA,NA,NA,NA,NA
"10394","Zotu10568","None","None",NA,NA,NA,NA,NA,NA,NA
"10395","Zotu10569","None","None",NA,NA,NA,NA,NA,NA,NA
"10396","Zotu10570","None","None",NA,NA,NA,NA,NA,NA,NA
"10397","Zotu10571","None","None",NA,NA,NA,NA,NA,NA,NA
"10398","Zotu10572","None","None",NA,NA,NA,NA,NA,NA,NA
"10399","Zotu10573","None","None",NA,NA,NA,NA,NA,NA,NA
"10400","Zotu10574","High","581059","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Polyandrocarpa","Polyandrocarpa zorritensis"
"10401","Zotu10575","None","None",NA,NA,NA,NA,NA,NA,NA
"10402","Zotu10576","None","None",NA,NA,NA,NA,NA,NA,NA
"10403","Zotu10577","None","None",NA,NA,NA,NA,NA,NA,NA
"10404","Zotu10578","None","None",NA,NA,NA,NA,NA,NA,NA
"10405","Zotu10579","Low","1428570","Eukaryota","","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","Azadinium dalianense"
"10406","Zotu10580","Low","77300","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides"
"10407","Zotu10581","None","None",NA,NA,NA,NA,NA,NA,NA
"10408","Zotu10582","None","None",NA,NA,NA,NA,NA,NA,NA
"10409","Zotu10583","None","None",NA,NA,NA,NA,NA,NA,NA
"10410","Zotu10584","None","None",NA,NA,NA,NA,NA,NA,NA
"10411","Zotu10585","None","None",NA,NA,NA,NA,NA,NA,NA
"10412","Zotu10586","None","None",NA,NA,NA,NA,NA,NA,NA
"10413","Zotu10587","None","None",NA,NA,NA,NA,NA,NA,NA
"10414","Zotu10588","None","None",NA,NA,NA,NA,NA,NA,NA
"10415","Zotu10589","None","None",NA,NA,NA,NA,NA,NA,NA
"10416","Zotu10590","None","None",NA,NA,NA,NA,NA,NA,NA
"10417","Zotu10591","None","None",NA,NA,NA,NA,NA,NA,NA
"10418","Zotu10592","None","None",NA,NA,NA,NA,NA,NA,NA
"10419","Zotu10593","None","None",NA,NA,NA,NA,NA,NA,NA
"10420","Zotu10594","None","None",NA,NA,NA,NA,NA,NA,NA
"10421","Zotu10595","None","None",NA,NA,NA,NA,NA,NA,NA
"10422","Zotu10596","None","None",NA,NA,NA,NA,NA,NA,NA
"10423","Zotu10597","None","None",NA,NA,NA,NA,NA,NA,NA
"10424","Zotu10598","None","None",NA,NA,NA,NA,NA,NA,NA
"10425","Zotu10599","None","None",NA,NA,NA,NA,NA,NA,NA
"10426","Zotu10600","None","None",NA,NA,NA,NA,NA,NA,NA
"10427","Zotu10601","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"10428","Zotu10602","None","None",NA,NA,NA,NA,NA,NA,NA
"10429","Zotu10603","None","None",NA,NA,NA,NA,NA,NA,NA
"10430","Zotu10604","None","None",NA,NA,NA,NA,NA,NA,NA
"10431","Zotu10605","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"10432","Zotu10606","None","None",NA,NA,NA,NA,NA,NA,NA
"10433","Zotu10607","None","None",NA,NA,NA,NA,NA,NA,NA
"10434","Zotu10608","None","None",NA,NA,NA,NA,NA,NA,NA
"10435","Zotu10609","None","None",NA,NA,NA,NA,NA,NA,NA
"10436","Zotu10610","None","None",NA,NA,NA,NA,NA,NA,NA
"10437","Zotu10611","None","None",NA,NA,NA,NA,NA,NA,NA
"10438","Zotu10612","None","None",NA,NA,NA,NA,NA,NA,NA
"10439","Zotu10613","None","None",NA,NA,NA,NA,NA,NA,NA
"10440","Zotu10614","None","None",NA,NA,NA,NA,NA,NA,NA
"10441","Zotu10615","None","None",NA,NA,NA,NA,NA,NA,NA
"10442","Zotu10616","None","None",NA,NA,NA,NA,NA,NA,NA
"10443","Zotu10617","None","None",NA,NA,NA,NA,NA,NA,NA
"10444","Zotu10618","None","None",NA,NA,NA,NA,NA,NA,NA
"10445","Zotu10619","None","None",NA,NA,NA,NA,NA,NA,NA
"10446","Zotu10620","None","None",NA,NA,NA,NA,NA,NA,NA
"10447","Zotu10621","None","None",NA,NA,NA,NA,NA,NA,NA
"10448","Zotu10622","None","None",NA,NA,NA,NA,NA,NA,NA
"10449","Zotu10623","None","None",NA,NA,NA,NA,NA,NA,NA
"10450","Zotu10624","None","None",NA,NA,NA,NA,NA,NA,NA
"10451","Zotu10625","None","None",NA,NA,NA,NA,NA,NA,NA
"10452","Zotu10626","None","None",NA,NA,NA,NA,NA,NA,NA
"10453","Zotu10627","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"10454","Zotu10628","None","None",NA,NA,NA,NA,NA,NA,NA
"10455","Zotu10630","None","None",NA,NA,NA,NA,NA,NA,NA
"10456","Zotu10631","None","None",NA,NA,NA,NA,NA,NA,NA
"10457","Zotu10632","None","None",NA,NA,NA,NA,NA,NA,NA
"10458","Zotu10633","Low","89963","Eukaryota","","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Heterocapsa rotundata"
"10459","Zotu10634","None","None",NA,NA,NA,NA,NA,NA,NA
"10460","Zotu10635","None","None",NA,NA,NA,NA,NA,NA,NA
"10461","Zotu10636","None","None",NA,NA,NA,NA,NA,NA,NA
"10462","Zotu10637","None","None",NA,NA,NA,NA,NA,NA,NA
"10463","Zotu10638","None","None",NA,NA,NA,NA,NA,NA,NA
"10464","Zotu10639","None","None",NA,NA,NA,NA,NA,NA,NA
"10465","Zotu10640","None","None",NA,NA,NA,NA,NA,NA,NA
"10466","Zotu10641","None","None",NA,NA,NA,NA,NA,NA,NA
"10467","Zotu10642","None","None",NA,NA,NA,NA,NA,NA,NA
"10468","Zotu10643","None","None",NA,NA,NA,NA,NA,NA,NA
"10469","Zotu10644","None","None",NA,NA,NA,NA,NA,NA,NA
"10470","Zotu10645","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"10471","Zotu10646","None","None",NA,NA,NA,NA,NA,NA,NA
"10472","Zotu10647","None","None",NA,NA,NA,NA,NA,NA,NA
"10473","Zotu10648","None","None",NA,NA,NA,NA,NA,NA,NA
"10474","Zotu10649","Low","77300","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides"
"10475","Zotu10650","None","None",NA,NA,NA,NA,NA,NA,NA
"10476","Zotu10651","None","None",NA,NA,NA,NA,NA,NA,NA
"10477","Zotu10652","None","None",NA,NA,NA,NA,NA,NA,NA
"10478","Zotu10653","None","None",NA,NA,NA,NA,NA,NA,NA
"10479","Zotu10654","None","None",NA,NA,NA,NA,NA,NA,NA
"10480","Zotu10655","None","None",NA,NA,NA,NA,NA,NA,NA
"10481","Zotu10656","None","None",NA,NA,NA,NA,NA,NA,NA
"10482","Zotu10657","None","None",NA,NA,NA,NA,NA,NA,NA
"10483","Zotu10658","None","None",NA,NA,NA,NA,NA,NA,NA
"10484","Zotu10659","None","None",NA,NA,NA,NA,NA,NA,NA
"10485","Zotu10660","None","None",NA,NA,NA,NA,NA,NA,NA
"10486","Zotu10661","None","None",NA,NA,NA,NA,NA,NA,NA
"10487","Zotu10662","None","None",NA,NA,NA,NA,NA,NA,NA
"10488","Zotu10663","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"10489","Zotu10664","Low","1215624","Eukaryota","Tubulinea","Elardia","Euamoebida","Hartmannellidae","Saccamoeba","Saccamoeba sp. MSED6"
"10490","Zotu10665","None","None",NA,NA,NA,NA,NA,NA,NA
"10491","Zotu10666","None","None",NA,NA,NA,NA,NA,NA,NA
"10492","Zotu10667","None","None",NA,NA,NA,NA,NA,NA,NA
"10493","Zotu10668","None","None",NA,NA,NA,NA,NA,NA,NA
"10494","Zotu10669","None","None",NA,NA,NA,NA,NA,NA,NA
"10495","Zotu10670","None","None",NA,NA,NA,NA,NA,NA,NA
"10496","Zotu10671","None","None",NA,NA,NA,NA,NA,NA,NA
"10497","Zotu10672","None","None",NA,NA,NA,NA,NA,NA,NA
"10498","Zotu10673","None","None",NA,NA,NA,NA,NA,NA,NA
"10499","Zotu10674","None","None",NA,NA,NA,NA,NA,NA,NA
"10500","Zotu10675","None","None",NA,NA,NA,NA,NA,NA,NA
"10501","Zotu10676","None","None",NA,NA,NA,NA,NA,NA,NA
"10502","Zotu10677","None","None",NA,NA,NA,NA,NA,NA,NA
"10503","Zotu10678","None","None",NA,NA,NA,NA,NA,NA,NA
"10504","Zotu10679","None","None",NA,NA,NA,NA,NA,NA,NA
"10505","Zotu10680","None","None",NA,NA,NA,NA,NA,NA,NA
"10506","Zotu10681","None","None",NA,NA,NA,NA,NA,NA,NA
"10507","Zotu10682","None","None",NA,NA,NA,NA,NA,NA,NA
"10508","Zotu10683","None","None",NA,NA,NA,NA,NA,NA,NA
"10509","Zotu10684","None","None",NA,NA,NA,NA,NA,NA,NA
"10510","Zotu10685","None","None",NA,NA,NA,NA,NA,NA,NA
"10511","Zotu10686","None","None",NA,NA,NA,NA,NA,NA,NA
"10512","Zotu10687","High-MH","None","Eukaryota","Oomycota","","Pythiales","Pythiaceae","Pythium",NA
"10513","Zotu10688","None","None",NA,NA,NA,NA,NA,NA,NA
"10514","Zotu10689","None","None",NA,NA,NA,NA,NA,NA,NA
"10515","Zotu10690","None","None",NA,NA,NA,NA,NA,NA,NA
"10516","Zotu10691","None","None",NA,NA,NA,NA,NA,NA,NA
"10517","Zotu10692","None","None",NA,NA,NA,NA,NA,NA,NA
"10518","Zotu10693","None","None",NA,NA,NA,NA,NA,NA,NA
"10519","Zotu10694","None","None",NA,NA,NA,NA,NA,NA,NA
"10520","Zotu10695","None","None",NA,NA,NA,NA,NA,NA,NA
"10521","Zotu10696","Low","1955561","Eukaryota","","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Paraphysomonas","Paraphysomonas sp."
"10522","Zotu10697","None","None",NA,NA,NA,NA,NA,NA,NA
"10523","Zotu10698","None","None",NA,NA,NA,NA,NA,NA,NA
"10524","Zotu10699","None","None",NA,NA,NA,NA,NA,NA,NA
"10525","Zotu10700","None","None",NA,NA,NA,NA,NA,NA,NA
"10526","Zotu10701","None","None",NA,NA,NA,NA,NA,NA,NA
"10527","Zotu10702","None","None",NA,NA,NA,NA,NA,NA,NA
"10528","Zotu10703","None","None",NA,NA,NA,NA,NA,NA,NA
"10529","Zotu10704","None","None",NA,NA,NA,NA,NA,NA,NA
"10530","Zotu10705","None","None",NA,NA,NA,NA,NA,NA,NA
"10531","Zotu10706","None","None",NA,NA,NA,NA,NA,NA,NA
"10532","Zotu10707","None","None",NA,NA,NA,NA,NA,NA,NA
"10533","Zotu10708","None","None",NA,NA,NA,NA,NA,NA,NA
"10534","Zotu10709","Low","767314","Eukaryota","Cnidaria","Anthozoa","Alcyonacea","Clavulariidae","Incrustatus","Incrustatus comauensis"
"10535","Zotu10710","None","None",NA,NA,NA,NA,NA,NA,NA
"10536","Zotu10711","None","None",NA,NA,NA,NA,NA,NA,NA
"10537","Zotu10712","None","None",NA,NA,NA,NA,NA,NA,NA
"10538","Zotu10713","None","None",NA,NA,NA,NA,NA,NA,NA
"10539","Zotu10714","None","None",NA,NA,NA,NA,NA,NA,NA
"10540","Zotu10715","None","None",NA,NA,NA,NA,NA,NA,NA
"10541","Zotu10716","High","1588901","Eukaryota","Oomycota","","Pythiales","Pythiaceae","Pythium","Pythium utonaiense"
"10542","Zotu10717","None","None",NA,NA,NA,NA,NA,NA,NA
"10543","Zotu10718","None","None",NA,NA,NA,NA,NA,NA,NA
"10544","Zotu10719","None","None",NA,NA,NA,NA,NA,NA,NA
"10545","Zotu10720","None","None",NA,NA,NA,NA,NA,NA,NA
"10546","Zotu10721","None","None",NA,NA,NA,NA,NA,NA,NA
"10547","Zotu10722","None","None",NA,NA,NA,NA,NA,NA,NA
"10548","Zotu10723","None","None",NA,NA,NA,NA,NA,NA,NA
"10549","Zotu10724","None","None",NA,NA,NA,NA,NA,NA,NA
"10550","Zotu10725","None","None",NA,NA,NA,NA,NA,NA,NA
"10551","Zotu10726","None","None",NA,NA,NA,NA,NA,NA,NA
"10552","Zotu10727","None","None",NA,NA,NA,NA,NA,NA,NA
"10553","Zotu10728","None","None",NA,NA,NA,NA,NA,NA,NA
"10554","Zotu10729","None","None",NA,NA,NA,NA,NA,NA,NA
"10555","Zotu10730","None","None",NA,NA,NA,NA,NA,NA,NA
"10556","Zotu10731","None","None",NA,NA,NA,NA,NA,NA,NA
"10557","Zotu10732","None","None",NA,NA,NA,NA,NA,NA,NA
